round_epochs,loss,PR_AUC,ROC_AUC,val_loss,val_PR_AUC,val_ROC_AUC,activation1,activation2,batch_size,dropout1,dropout2,epochs,losses,neurons1,neurons2,optimizer
5,0.10286473740278743,0.12929454,0.7945253,0.09303889406003216,0.6017446,0.93488747,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.5,0.2,10,<function logcosh at 0x7fdf83cefc20>,16,16,SGD
22,0.18444359199015967,0.6571239,0.97151506,0.169592375575027,0.63587475,0.9597228,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,SGD
15,0.17452891534370185,0.5961341,0.9751976,0.12435750072687492,0.6043396,0.9612025,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,SGD
19,0.2563366248084921,0.6094637,0.94777423,0.08000971668952944,0.65543145,0.9497399,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.30000000000000004,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,RMSprop
11,0.28458023182507375,0.6959414,0.9665079,0.34333303005171895,0.6475778,0.951969,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.1,0.1,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,SGD
14,0.2252107607388161,0.7261255,0.9764865,0.1703924477854124,0.6633136,0.95439357,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.1,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,SGD
18,0.02660473044092237,0.5797223,0.9684374,0.004885245460168241,0.64045274,0.95553,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.2,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
22,0.02483535762504984,0.52593935,0.96703297,0.0040194141205804005,0.64347726,0.9570851,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.5,0.4,64,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
17,0.3577157876679589,0.49566007,0.92641133,0.25942683504528596,0.66653293,0.95220757,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.4,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,8,Adam
19,0.19935162722710437,0.54990137,0.96664697,0.116880674095171,0.6094135,0.9542904,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.2,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,16,Adam
10,0.24608685942887495,0.63498515,0.9532298,0.15537877338992206,0.66147834,0.9524344,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.1,0.4,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,Adam
4,0.26538738196015405,0.6534811,0.94578123,0.34338631867705294,0.6479982,0.9489615,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.4,0.4,10,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,Adam
3,4.982388368421396,0.0016979576,0.49601686,0.01671566116826719,0.0017321488,0.5,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.5,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,RMSprop
7,0.07624379237344009,0.47846153,0.88700503,0.0004202714864337994,0.62178683,0.8714738,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.2,0.1,28,<function logcosh at 0x7fdf83cefc20>,128,32,RMSprop
8,0.03766538678280689,0.64771765,0.95040554,0.011866842180444452,0.6673956,0.94774604,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.5,10,<function logcosh at 0x7fdf83cefc20>,32,32,Adam
39,0.04171881247091944,0.6683708,0.9601244,0.00048550564363057457,0.65998805,0.9477376,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.1,82,<function logcosh at 0x7fdf83cefc20>,8,8,RMSprop
3,0.11199061436862395,0.053921573,0.6783005,0.09821265541730259,0.61463773,0.88459134,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.30000000000000004,0.2,28,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
17,0.1870591202421744,0.5796303,0.9733979,0.12524986969193466,0.60023075,0.9588496,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.4,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,SGD
10,0.4303478431414406,0.41376776,0.89018816,0.3538091044518577,0.66839296,0.9462521,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.5,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,RMSprop
14,0.047074445424193076,0.7383013,0.9675037,0.03352656352794563,0.6700157,0.94809616,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.30000000000000004,0.5,46,<function logcosh at 0x7fdf83cefc20>,8,64,SGD
12,0.11642638450270085,0.0025801212,0.59604985,0.10745235647895762,0.6454847,0.95031583,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.30000000000000004,0.4,64,<function logcosh at 0x7fdf83cefc20>,8,128,SGD
11,0.03866598884726443,0.65843016,0.95014614,0.001273489067308693,0.6535592,0.94351363,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.4,0.5,82,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
11,0.19423592129211703,0.6138422,0.96726495,0.08863122681723665,0.6605429,0.9532748,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.30000000000000004,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,32,RMSprop
9,0.03148053326420502,0.41836047,0.9598694,0.0030657971248629354,0.65350825,0.95414597,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.5,0.5,10,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
15,0.4590973385910585,0.44470978,0.8898035,0.04475740645857621,0.6467968,0.9433453,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.5,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,RMSprop
36,0.057846821842185994,0.6595035,0.953071,0.04432318773714775,0.6757104,0.9491159,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.5,46,<function logcosh at 0x7fdf83cefc20>,16,8,RMSprop
11,0.18764695025142897,0.68481314,0.97467375,0.19026909823935587,0.6630828,0.95873755,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,SGD
12,0.4760455291536842,0.5277549,0.9163872,0.48702265120027816,0.67322063,0.9496787,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.1,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,SGD
24,0.02498085562452168,0.58004975,0.97160536,0.02841540573164886,0.6027147,0.9560027,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.2,0.2,82,<function logcosh at 0x7fdf83cefc20>,16,8,Adam
8,0.19132603295320078,0.7002662,0.96679074,0.21422253306126487,0.63346314,0.9538455,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.1,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,Adam
8,0.027747615167396458,0.713422,0.9615211,0.020211356302485387,0.6789866,0.9549603,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.1,0.1,46,<function logcosh at 0x7fdf83cefc20>,128,128,Adam
22,0.20466587671612094,0.5886797,0.965192,0.06084669065670198,0.6680349,0.9537237,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.4,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,Adam
7,0.0469594317685527,0.5711695,0.9390499,0.024359860910470075,0.6542023,0.94832677,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.4,10,<function logcosh at 0x7fdf83cefc20>,16,64,Adam
7,0.2525125616222129,0.6562411,0.9467693,0.14639137299563537,0.6758064,0.95466644,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.4,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,8,Adam
28,0.039660444662788265,0.6109358,0.94327974,0.008181877502519943,0.6553367,0.95192146,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.5,0.1,28,<function logcosh at 0x7fdf83cefc20>,32,16,RMSprop
8,0.06954381702889091,0.55662376,0.9238361,0.06053792530892445,0.67819107,0.9547411,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.1,0.4,28,<function logcosh at 0x7fdf83cefc20>,128,128,SGD
15,0.04460523590532856,0.47438824,0.93601835,0.0007950407275440722,0.63367903,0.9408736,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,16,64,RMSprop
12,0.18427921894601632,0.5826756,0.9692605,0.08243376217977737,0.63952214,0.95674205,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.1,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,Adam
10,0.28434887300441575,0.5149384,0.94566935,0.09812914229974878,0.63465035,0.9471359,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.5,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,Adam
20,0.029271774328072365,0.72552586,0.9776595,0.018345687875890773,0.6659852,0.9546616,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
47,0.06023368479283683,0.62740517,0.8834228,0.00036229483427733025,0.60463846,0.87818784,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.5,82,<function logcosh at 0x7fdf83cefc20>,32,16,RMSprop
6,0.21386916706086004,0.6279131,0.9630254,0.5454421461478879,0.5748449,0.9555248,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.1,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,Adam
32,0.24842198727250048,0.6535915,0.94966125,0.18252946309303297,0.6708822,0.9529084,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.30000000000000004,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,Adam
10,0.38202681010237893,0.4444152,0.9109952,0.21349131407915814,0.63155496,0.94086915,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.4,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,RMSprop
11,0.22984394051207985,0.5278379,0.9579378,0.11865963523297612,0.6626698,0.9559456,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.5,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,Adam
3,0.6092319173909112,0.143008,0.81100255,0.6636218919070161,0.65784657,0.92427576,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.1,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,16,128,SGD
25,0.45582819783604595,0.7174231,0.9562266,0.4645828250724317,0.6811855,0.95531034,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.30000000000000004,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,SGD
40,0.26343464401333894,0.5973355,0.9523341,0.18072094735647007,0.65348196,0.9502493,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.4,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
4,0.2490116946415805,0.6229366,0.9528203,0.14119452593359508,0.6559875,0.95123667,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,Adam
13,0.04009580469878486,0.7161521,0.967419,0.030482805623522777,0.65656877,0.95301414,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.1,82,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
21,0.19518853863354602,0.64795613,0.9683162,0.12605102551529226,0.64793664,0.95469034,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,Adam
15,1.093507474148164,0.1283125,0.864677,0.010206384476125882,0.6151384,0.93496734,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.2,0.1,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,RMSprop
7,0.03054758838497352,0.5386416,0.95606136,0.0061291947409382605,0.6543359,0.9534227,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.4,10,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
44,0.46586763963615435,0.1256002,0.9052837,0.022544839533426883,0.6167729,0.9368221,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,RMSprop
22,0.18776656893148091,0.5428331,0.9714318,0.05848543783621354,0.6252559,0.9590714,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,RMSprop
46,0.17255348664355105,0.63011134,0.9759138,0.16535544364037544,0.6007709,0.95626193,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.1,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,RMSprop
3,0.2674285283866836,0.59416544,0.94393235,0.18157630925953946,0.66060245,0.9568251,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,SGD
11,0.03652698809153703,0.6509258,0.95638824,0.027931669658276464,0.66427886,0.95513564,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.4,46,<function logcosh at 0x7fdf83cefc20>,16,128,SGD
17,0.39261030300535926,0.5712757,0.93062955,0.329909312186942,0.67580605,0.950061,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,RMSprop
43,0.03586397214875503,0.6105364,0.9477757,0.008330426426475357,0.67161816,0.951522,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.4,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,32,RMSprop
9,0.02451965794943883,0.6143904,0.96817493,0.02027201951504259,0.56408733,0.95617276,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.1,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
10,0.2447709204391641,0.58138716,0.95562536,0.16119179030698935,0.65468943,0.9508654,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.5,0.4,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,Adam
29,0.03752859782449449,0.726406,0.97273856,0.02459424885775023,0.6542489,0.9530923,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.5,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,16,SGD
3,0.08078196152118779,0.2989836,0.86011326,0.03474055734699968,0.6391492,0.93927765,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.30000000000000004,0.1,10,<function logcosh at 0x7fdf83cefc20>,32,64,RMSprop
5,2.3440598156269625,0.0075468956,0.6667096,0.04173452100750833,0.6726576,0.94255275,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.5,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,RMSprop
21,0.024110970559382584,0.49512345,0.9643632,0.0062454118082092315,0.5950398,0.9449318,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,128,8,Adam
4,1.1062656586052726,0.54555863,0.90172434,0.008765638984332193,0.5900865,0.86135554,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,RMSprop
32,0.19701696199754878,0.6444022,0.9675974,0.09645800065302527,0.6809087,0.9559788,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.1,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,Adam
16,0.2821383442102539,0.58010805,0.9376167,0.30244293307854286,0.66876954,0.9533934,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.4,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,RMSprop
7,0.02486216596740904,0.68207866,0.96798366,0.0031229912889351916,0.6636428,0.95542896,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.1,0.2,46,<function logcosh at 0x7fdf83cefc20>,32,128,RMSprop
11,0.04248925733302529,0.70424724,0.95193213,0.036972519544271096,0.65756965,0.9554262,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.1,46,<function logcosh at 0x7fdf83cefc20>,16,128,SGD
33,0.22643578623807673,0.6752653,0.95866305,0.08565911970165073,0.65823174,0.95309573,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.1,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,Adam
12,0.025245657014070978,0.53720975,0.97259337,0.006080452219825334,0.63120276,0.9572754,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.1,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,32,32,SGD
14,0.20100130751136744,0.57219243,0.96503794,0.1797102034605031,0.6599485,0.95553446,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,16,Adam
7,0.38179369586787126,0.4442641,0.90603626,0.4110311047600409,0.677618,0.94842523,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.30000000000000004,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,Adam
46,0.07664068461287254,0.5628844,0.92770994,0.06415922178726939,0.6331705,0.9249598,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.2,0.4,46,<function logcosh at 0x7fdf83cefc20>,64,16,SGD
27,0.02495378480831365,0.60693526,0.963897,0.004899428833070723,0.635578,0.9559053,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.1,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,8,16,Adam
33,0.4401642479269609,0.672923,0.92780685,0.4202907140493859,0.6646114,0.9540007,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.1,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,SGD
7,0.026963219674307228,0.5720991,0.96719235,0.007353634058339568,0.5990377,0.95049953,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.1,0.4,28,<function logcosh at 0x7fdf83cefc20>,8,64,RMSprop
24,0.030417503534683255,0.1547801,0.9456126,0.004291737689179232,0.22134034,0.933747,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.1,0.4,82,<function logcosh at 0x7fdf83cefc20>,32,128,Adam
15,0.02649530455127685,0.564467,0.96737,0.004799605857387274,0.64409506,0.95584065,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.5,0.5,46,<function logcosh at 0x7fdf83cefc20>,128,32,SGD
34,0.28076692099020256,0.6370459,0.9399983,0.18350872394022014,0.6665249,0.9501655,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.1,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,RMSprop
82,0.03348475614516402,0.6636636,0.9592207,0.014500669499533589,0.670922,0.9572278,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.5,0.1,82,<function logcosh at 0x7fdf83cefc20>,16,8,RMSprop
10,0.23998953048131963,0.6427784,0.9576486,0.10339087552209389,0.6605661,0.953889,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.4,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,Adam
21,0.2355148090467889,0.5341584,0.96525204,0.17297517826345704,0.6167185,0.9573919,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.2,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,Adam
35,0.03557537482456723,0.7167772,0.97258884,0.02221084676896413,0.65293276,0.9527575,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,16,SGD
25,0.35111322495109837,0.5468822,0.91277325,0.2603158852270312,0.65387154,0.95092005,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.5,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,32,Adam
17,0.025892189990392226,0.5460657,0.968249,0.016665503609924505,0.54629713,0.9557691,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.4,0.2,64,<function logcosh at 0x7fdf83cefc20>,32,64,Adam
18,4.62473262219243,0.004391038,0.6917263,0.014667341835680525,0.36765075,0.7296373,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.4,0.1,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,RMSprop
34,0.22709306121328135,0.46839988,0.96077275,0.0819080994223754,0.6497785,0.95344263,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,RMSprop
49,0.23645422825582413,0.5113129,0.95949954,0.1332465550712564,0.65454495,0.9503204,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.4,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,RMSprop
8,0.07257638474296003,0.6188443,0.93136793,0.0721304684433725,0.66492057,0.93855494,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,8,32,SGD
22,0.1813304867432568,0.7152815,0.97725385,0.1677120794094114,0.6545818,0.957878,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.2,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,SGD
18,0.6807546190820484,0.44429588,0.91926044,0.009335567365384805,0.62299323,0.9278744,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,RMSprop
5,0.0315338284301698,0.5154282,0.95370734,0.005360216521708742,0.60013515,0.95467776,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.2,28,<function logcosh at 0x7fdf83cefc20>,32,64,Adam
5,0.036384034801028406,0.68231523,0.9529164,0.025432066101553696,0.6588501,0.94808286,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.1,0.2,10,<function logcosh at 0x7fdf83cefc20>,64,8,Adam
28,0.08549249076516603,0.74315083,0.9752468,0.07586830976634609,0.6639868,0.95198184,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.1,0.5,28,<function logcosh at 0x7fdf83cefc20>,32,8,SGD
19,0.04369505833600388,0.6651417,0.95857173,0.024434411077577947,0.6763328,0.9523198,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.5,0.5,64,<function logcosh at 0x7fdf83cefc20>,32,64,SGD
31,0.24053157146879062,0.64142686,0.9498085,0.12064138176325238,0.674324,0.9529747,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.5,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,Adam
35,0.035882321887513696,0.65733504,0.9403302,0.02055906825611331,0.66950464,0.95558953,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.2,0.2,64,<function logcosh at 0x7fdf83cefc20>,16,128,RMSprop
9,4.006027446585081,0.027039032,0.783563,0.01285687734063494,0.50933665,0.8473438,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.5,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,RMSprop
7,0.327820080630778,0.6068885,0.9409937,0.14259137652837323,0.6559868,0.95149434,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.1,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,16,RMSprop
54,0.037864457312095735,0.73473305,0.9766814,0.02715374040672159,0.65932006,0.95371455,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.30000000000000004,0.5,82,<function logcosh at 0x7fdf83cefc20>,16,16,SGD
30,0.023331286870572482,0.5596621,0.9734367,0.003808769436868063,0.65180296,0.9567975,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.1,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,8,16,Adam
34,0.05485797191048248,0.52434736,0.9106531,0.0006853917058665725,0.66983366,0.9499968,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.4,0.2,64,<function logcosh at 0x7fdf83cefc20>,16,8,RMSprop
13,0.25342296502113604,0.69387054,0.9561463,0.16676347337297545,0.630837,0.95469296,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.1,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,Adam
18,0.19964292695682032,0.5275654,0.9659086,0.1517850574006004,0.65154773,0.9561667,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.2,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,Adam
5,0.2838201992116111,0.47341645,0.94841313,0.08852354444428841,0.67293656,0.95425826,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.30000000000000004,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,Adam
7,0.0350819889392726,0.6437721,0.95384896,0.0044424489760746455,0.62442386,0.9483424,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.5,28,<function logcosh at 0x7fdf83cefc20>,8,32,Adam
